CustomerID,Passport,NumberOfTrips,CityTier,NumberOfFollowups,DurationOfPitch,MonthlyIncome,Occupation,PreferredPropertyStar,OwnCar,Designation,TypeofContact,NumberOfPersonVisiting,ProductPitched,Age,MaritalStatus,DeviceUsed,Gender,PitchSatisfactionScore,ProductTaken,NumberOfChildrenVisiting
200160,No,2.0,Tier 1 City,3.0,25.0,17323.0,Small Business,3.0,No,Executive,Self Enquiry,3,Basic,22.0,Divorced,Desktop,Male,2,No,1.0
200161,No,7.0,Tier 1 City,3.0,15.0,17024.0,Small Business,4.0,No,Executive,Company Invited,2,Basic,27.0,Married,Desktop,Male,3,No,0.0
200162,No,2.0,Tier 1 City,3.0,27.0,17713.0,Small Business,3.0,No,Executive,Self Enquiry,2,Basic,28.0,Divorced,Desktop,Male,2,No,0.0
200163,Yes,4.0,Tier 1 City,2.0,30.0,24439.0,Salaried,3.0,Yes,Senior Manager,Self Enquiry,2,Standard,57.0,Married,Desktop,Male,4,No,1.0
200164,Yes,2.0,Tier 1 City,4.0,9.0,17566.0,Small Business,3.0,No,Executive,Company Invited,3,Basic,27.0,Married,Desktop,Male,2,No,2.0
200165,No,4.0,Tier 1 City,3.0,17.0,34926.0,Salaried,4.0,Yes,VP,Self Enquiry,2,King,50.0,Single,Desktop,Female,5,No,
200166,No,5.0,Tier 1 City,3.0,20.0,17451.0,Salaried,3.0,Yes,Executive,Self Enquiry,2,Basic,41.0,Married,Desktop,Male,4,No,1.0
200167,No,3.0,Tier 3 City,3.0,11.0,24419.0,Salaried,3.0,Yes,Senior Manager,Self Enquiry,2,Standard,30.0,Divorced,Mobile,Female,4,No,1.0
200168,No,5.0,Tier 3 City,4.0,6.0,23686.0,Salaried,3.0,Yes,Manager,Self Enquiry,2,Deluxe,38.0,Unmarried,Mobile,,2,No,1.0
200169,No,4.0,Tier 1 City,3.0,12.0,18038.0,Salaried,3.0,No,Executive,Self Enquiry,2,Basic,32.0,Single,Desktop,Male,2,No,1.0
200170,Yes,1.0,Tier 1 City,3.0,23.0,18058.0,Large Business,4.0,Yes,Executive,Self Enquiry,2,Basic,27.0,Divorced,Desktop,Male,4,No,0.0
200171,No,1.0,Tier 3 City,5.0,6.0,17325.0,Large Business,5.0,Yes,Executive,Company Invited,3,Basic,19.0,Single,Mobile,Female,3,Yes,1.0
200172,No,5.0,Tier 1 City,3.0,9.0,17088.0,Small Business,4.0,Yes,Executive,Company Invited,1,Basic,36.0,Single,Desktop,Male,4,No,0.0
200173,No,2.0,Tier 1 City,3.0,15.0,18072.0,Small Business,5.0,No,Manager,Company Invited,3,Deluxe,30.0,Married,Desktop,Male,2,No,1.0
200174,Yes,5.0,Tier 3 City,,10.0,20006.0,Salaried,5.0,No,Manager,Self Enquiry,1,Deluxe,45.0,Married,Mobile,Female,4,No,0.0
200175,Yes,5.0,Tier 1 City,3.0,,,Salaried,5.0,Yes,Executive,Self Enquiry,3,Basic,56.0,Married,Desktop,Female,4,No,1.0
200176,No,1.0,Tier 1 City,3.0,8.0,17500.0,Salaried,3.0,No,Executive,Self Enquiry,2,Basic,33.0,Single,Desktop,Male,3,No,1.0
200177,No,2.0,Tier 1 City,4.0,8.0,16102.0,Salaried,3.0,No,Executive,Self Enquiry,2,Basic,19.0,Single,Desktop,Male,5,Yes,0.0
200178,No,2.0,Tier 3 City,3.0,6.0,25453.0,Small Business,5.0,Yes,Senior Manager,Self Enquiry,3,Standard,46.0,Married,Mobile,Female,2,No,1.0
200179,No,2.0,Tier 1 City,3.0,15.0,17288.0,Salaried,3.0,Yes,Executive,Self Enquiry,3,Basic,38.0,Single,Desktop,Female,2,No,1.0
200180,Yes,1.0,Tier 1 City,3.0,18.0,,Small Business,3.0,Yes,Executive,Self Enquiry,3,Basic,,Divorced,Desktop,Female,4,No,2.0
200181,No,3.0,Tier 1 City,3.0,33.0,17311.0,Small Business,4.0,Yes,Executive,Self Enquiry,3,Basic,34.0,Single,Desktop,Female,3,No,0.0
200182,Yes,2.0,Tier 3 City,3.0,26.0,18140.0,Small Business,4.0,No,Executive,Self Enquiry,3,Basic,41.0,Single,Mobile,Female,4,Yes,2.0
200183,No,3.0,Tier 1 City,4.0,6.0,18690.0,Small Business,3.0,No,Executive,Self Enquiry,2,Basic,,Divorced,Desktop,Male,3,No,0.0
200184,No,2.0,Tier 1 City,2.0,,,Small Business,5.0,Yes,Manager,Self Enquiry,2,Deluxe,53.0,Married,Desktop,Female,2,No,1.0
200185,No,2.0,Tier 1 City,3.0,20.0,17756.0,Small Business,4.0,No,Executive,Self Enquiry,3,Basic,33.0,Divorced,Desktop,Female,5,No,0.0
200186,No,2.0,Tier 1 City,3.0,10.0,34033.0,Small Business,3.0,No,VP,Self Enquiry,2,King,40.0,Divorced,Desktop,Female,5,No,1.0
200187,No,1.0,Tier 1 City,2.0,20.0,33722.0,Small Business,4.0,No,VP,Self Enquiry,3,King,55.0,Single,Desktop,Male,2,No,2.0
200188,No,2.0,Tier 1 City,4.0,8.0,24547.0,Salaried,3.0,No,Manager,Company Invited,2,Deluxe,34.0,Divorced,Desktop,Male,4,No,0.0
200189,No,4.0,Tier 1 City,3.0,9.0,28734.0,Small Business,4.0,No,AVP,Self Enquiry,3,Super Deluxe,51.0,Single,Desktop,Female,5,No,1.0
200190,No,1.0,Tier 1 City,4.0,6.0,34999.0,Salaried,3.0,Yes,VP,Self Enquiry,3,King,52.0,Divorced,Desktop,Male,2,No,
200191,No,2.0,Tier 1 City,3.0,15.0,17279.0,Small Business,4.0,Yes,Executive,Self Enquiry,2,Basic,27.0,Single,Desktop,Female,3,No,0.0
200192,Yes,4.0,Tier 1 City,4.0,29.0,20916.0,Salaried,3.0,Yes,Manager,Self Enquiry,2,Deluxe,35.0,Divorced,Desktop,Male,4,Yes,1.0
200193,No,5.0,Tier 1 City,2.0,13.0,17089.0,Small Business,3.0,No,Executive,Company Invited,2,Basic,43.0,Married,Desktop,Male,4,No,1.0
200194,No,1.0,Tier 1 City,4.0,8.0,31792.0,Small Business,3.0,Yes,AVP,Company Invited,3,Super Deluxe,45.0,Divorced,Desktop,Male,4,No,0.0
200195,Yes,2.0,Tier 1 City,2.0,27.0,18564.0,Salaried,5.0,No,Executive,Self Enquiry,3,Basic,,Divorced,Desktop,Male,3,No,2.0
200196,No,6.0,Tier 1 City,3.0,,,Small Business,4.0,Yes,Manager,Company Invited,2,Deluxe,35.0,Single,Desktop,Female,2,No,0.0
200197,No,3.0,Tier 1 City,3.0,27.0,20265.0,Small Business,3.0,No,Manager,Company Invited,2,Deluxe,42.0,Married,Desktop,Female,2,No,0.0
200198,No,1.0,Tier 1 City,3.0,8.0,21553.0,Salaried,3.0,No,Manager,Self Enquiry,2,Deluxe,38.0,Divorced,Desktop,Male,2,No,1.0
200199,No,4.0,Tier 1 City,3.0,35.0,21261.0,Large Business,3.0,No,Manager,Self Enquiry,2,Deluxe,38.0,Divorced,Desktop,Male,2,No,1.0
200200,No,6.0,Tier 1 City,4.0,,,Large Business,5.0,No,Manager,Company Invited,2,Deluxe,27.0,Divorced,Desktop,Male,3,No,1.0
200201,Yes,2.0,Tier 1 City,3.0,24.0,21804.0,Salaried,3.0,No,Manager,Company Invited,3,Deluxe,49.0,Married,Desktop,Male,2,No,1.0
200202,Yes,2.0,Tier 1 City,3.0,16.0,,Small Business,3.0,Yes,Executive,Company Invited,2,Basic,,Married,Desktop,Male,3,No,0.0
200203,Yes,1.0,Tier 1 City,3.0,25.0,17741.0,Small Business,3.0,Yes,Manager,Self Enquiry,2,Deluxe,40.0,Divorced,Desktop,Male,2,No,1.0
200204,Yes,1.0,Tier 1 City,3.0,35.0,21673.0,Small Business,5.0,No,Manager,Self Enquiry,3,Deluxe,38.0,Divorced,Desktop,Male,3,Yes,1.0
200205,No,2.0,Tier 3 City,3.0,33.0,22639.0,Small Business,3.0,Yes,Senior Manager,Self Enquiry,2,Standard,29.0,Divorced,Mobile,Female,3,Yes,1.0
200206,Yes,2.0,Tier 1 City,2.0,11.0,17328.0,Salaried,4.0,No,Executive,Self Enquiry,2,Basic,22.0,Married,Desktop,Male,4,No,0.0
200207,No,2.0,Tier 1 City,3.0,24.0,17153.0,Small Business,3.0,Yes,Executive,Company Invited,3,Basic,36.0,Single,Desktop,Female,3,No,2.0
200208,No,1.0,Tier 1 City,4.0,,19876.0,Salaried,3.0,Yes,Manager,Company Invited,3,Deluxe,40.0,Divorced,Desktop,Male,5,No,0.0
200209,No,1.0,Tier 1 City,3.0,6.0,24396.0,Small Business,5.0,No,Senior Manager,Self Enquiry,3,Standard,46.0,Married,Desktop,Male,2,No,0.0
200210,No,2.0,Tier 3 City,5.0,10.0,25400.0,Small Business,3.0,Yes,Senior Manager,Self Enquiry,2,Standard,32.0,Divorced,Mobile,Male,2,Yes,1.0
200211,No,2.0,Tier 1 City,4.0,6.0,23474.0,Salaried,3.0,Yes,Senior Manager,Company Invited,2,Standard,30.0,Unmarried,Desktop,Male,5,No,1.0
200212,No,2.0,Tier 3 City,3.0,26.0,24981.0,Salaried,3.0,Yes,Manager,Company Invited,2,Deluxe,27.0,Unmarried,Mobile,,2,No,1.0
200213,No,6.0,Tier 1 City,4.0,14.0,27490.0,Salaried,4.0,Yes,Senior Manager,Self Enquiry,2,Standard,51.0,Divorced,Desktop,Male,3,No,1.0
200214,Yes,6.0,Tier 1 City,3.0,9.0,17657.0,Large Business,5.0,Yes,Executive,Self Enquiry,2,Basic,30.0,Single,Desktop,Female,4,Yes,1.0
200215,Yes,4.0,Tier 3 City,3.0,12.0,28591.0,Salaried,3.0,No,Senior Manager,Self Enquiry,3,Standard,41.0,Single,Mobile,,2,No,1.0
200216,No,6.0,Tier 3 City,4.0,32.0,21696.0,Small Business,5.0,No,Manager,Company Invited,2,Deluxe,30.0,Unmarried,Mobile,Female,2,Yes,1.0
200217,No,1.0,Tier 1 City,3.0,6.0,17058.0,Large Business,3.0,No,Executive,Self Enquiry,2,Basic,29.0,Single,Desktop,Male,2,Yes,0.0
200218,No,7.0,Tier 3 City,4.0,12.0,23865.0,Small Business,3.0,Yes,Senior Manager,Company Invited,2,Standard,45.0,Unmarried,Mobile,,4,No,0.0
200219,No,3.0,Tier 3 City,3.0,9.0,20940.0,Small Business,5.0,Yes,Manager,Self Enquiry,2,Deluxe,54.0,Divorced,Mobile,Female,4,No,1.0
200220,No,1.0,Tier 1 City,3.0,11.0,20914.0,Salaried,4.0,No,Manager,Self Enquiry,3,Deluxe,36.0,Single,Desktop,Male,2,No,2.0
200221,No,7.0,Tier 1 City,4.0,10.0,17622.0,Small Business,4.0,No,Executive,Self Enquiry,2,Basic,33.0,Divorced,Desktop,Female,4,No,0.0
200222,Yes,2.0,Tier 1 City,3.0,17.0,27185.0,Salaried,3.0,No,Senior Manager,Company Invited,2,Standard,37.0,Married,Desktop,Male,3,No,1.0
200223,No,1.0,Tier 3 City,3.0,9.0,25609.0,Salaried,3.0,Yes,Senior Manager,Self Enquiry,3,Standard,38.0,Married,Mobile,Male,2,No,1.0
200224,No,1.0,Tier 1 City,5.0,,,Small Business,3.0,Yes,Manager,,2,Deluxe,31.0,Divorced,Desktop,Male,3,No,0.0
200225,No,4.0,Tier 1 City,4.0,9.0,17177.0,Salaried,3.0,No,Executive,Self Enquiry,3,Basic,59.0,Divorced,Desktop,Male,3,No,1.0
200226,No,5.0,Tier 3 City,3.0,10.0,17177.0,Small Business,3.0,Yes,Executive,Company Invited,2,Basic,37.0,Married,Mobile,Male,4,No,0.0
200227,No,2.0,Tier 3 City,3.0,6.0,22918.0,Small Business,3.0,Yes,Senior Manager,Company Invited,2,Standard,29.0,Divorced,Mobile,Female,3,No,0.0
200228,No,2.0,Tier 3 City,3.0,6.0,23789.0,Small Business,3.0,Yes,Senior Manager,Company Invited,3,Standard,35.0,Unmarried,Mobile,,5,No,0.0
200229,Yes,2.0,Tier 1 City,4.0,24.0,17389.0,Small Business,3.0,No,Executive,Self Enquiry,2,Basic,29.0,Single,Desktop,Male,3,Yes,1.0
200230,No,1.0,Tier 1 City,4.0,8.0,18212.0,Salaried,3.0,No,Executive,Self Enquiry,2,Basic,52.0,Single,Desktop,Female,3,No,0.0
200231,No,2.0,Tier 1 City,3.0,10.0,34232.0,Large Business,3.0,No,VP,Self Enquiry,2,King,42.0,Divorced,Desktop,Male,2,No,1.0
200232,No,1.0,Tier 2 City,3.0,12.0,17267.0,Small Business,3.0,Yes,Executive,Self Enquiry,2,Basic,59.0,Divorced,Mobile,Male,4,No,0.0
200233,No,4.0,Tier 3 City,3.0,6.0,34517.0,Small Business,3.0,Yes,VP,Self Enquiry,3,King,50.0,Married,Mobile,Female,2,No,1.0
200234,Yes,6.0,Tier 1 City,3.0,20.0,17436.0,Small Business,3.0,No,Executive,Self Enquiry,2,Basic,33.0,Divorced,Desktop,Male,2,Yes,1.0
200235,Yes,6.0,Tier 3 City,3.0,22.0,31064.0,Small Business,3.0,No,AVP,Self Enquiry,3,Super Deluxe,43.0,Divorced,Mobile,Female,3,No,1.0
200236,No,1.0,Tier 1 City,3.0,8.0,17707.0,Salaried,5.0,Yes,Executive,Self Enquiry,2,Basic,33.0,Divorced,Desktop,Female,3,Yes,0.0
200237,Yes,2.0,Tier 3 City,4.0,8.0,34068.0,Salaried,3.0,Yes,VP,Company Invited,3,King,52.0,Single,Mobile,Male,2,No,2.0
200238,No,3.0,Tier 3 City,3.0,10.0,,Salaried,4.0,Yes,Executive,Self Enquiry,2,Basic,,Divorced,Mobile,Female,3,No,0.0
200239,Yes,1.0,Tier 1 City,4.0,6.0,,Salaried,3.0,Yes,Executive,Self Enquiry,3,Basic,,Single,Desktop,Male,5,Yes,0.0
200240,No,1.0,Tier 1 City,3.0,6.0,17232.0,Small Business,3.0,No,Executive,Self Enquiry,3,Basic,39.0,Married,Desktop,Female,3,No,1.0
200241,No,1.0,Tier 3 City,3.0,,,Small Business,3.0,Yes,Manager,Company Invited,3,Deluxe,32.0,Divorced,Mobile,Male,4,No,2.0
200242,No,3.0,Tier 1 City,3.0,25.0,18072.0,Salaried,5.0,Yes,Manager,Self Enquiry,2,Deluxe,41.0,Married,Desktop,Male,2,No,0.0
200243,No,2.0,Tier 1 City,3.0,30.0,18319.0,Large Business,3.0,Yes,Manager,Self Enquiry,3,Deluxe,40.0,Married,Desktop,Male,3,No,1.0
200244,No,1.0,Tier 1 City,2.0,6.0,34202.0,Salaried,3.0,Yes,VP,Self Enquiry,3,King,45.0,Divorced,Desktop,Male,4,No,2.0
200245,No,1.0,Tier 1 City,3.0,9.0,28675.0,Small Business,3.0,Yes,Senior Manager,Company Invited,3,Standard,31.0,Married,Desktop,Male,4,No,2.0
200246,No,2.0,Tier 1 City,4.0,11.0,17911.0,Salaried,3.0,No,Executive,Self Enquiry,3,Basic,33.0,Divorced,Desktop,Female,2,No,2.0
200247,No,7.0,Tier 1 City,4.0,8.0,20957.0,Salaried,5.0,No,Manager,Self Enquiry,2,Deluxe,34.0,Divorced,Desktop,Male,4,No,1.0
200248,No,3.0,Tier 1 City,4.0,6.0,,Small Business,5.0,Yes,Executive,Self Enquiry,2,Basic,,Divorced,Desktop,Female,4,No,1.0
200249,No,5.0,Tier 1 City,2.0,13.0,21434.0,Salaried,3.0,No,Manager,Company Invited,3,Deluxe,45.0,Divorced,Desktop,Male,2,No,2.0
200250,No,7.0,Tier 1 City,3.0,16.0,25048.0,Small Business,3.0,Yes,Senior Manager,Company Invited,3,Standard,37.0,Married,Desktop,Male,3,Yes,2.0
200251,No,1.0,Tier 1 City,3.0,8.0,25938.0,Large Business,3.0,Yes,Senior Manager,Company Invited,3,Standard,39.0,Unmarried,Desktop,,2,No,1.0
200252,No,2.0,Tier 1 City,3.0,21.0,17340.0,Salaried,3.0,No,Executive,Self Enquiry,2,Basic,29.0,Single,Desktop,Male,3,No,0.0
200253,Yes,4.0,Tier 1 City,2.0,23.0,21545.0,Salaried,5.0,No,Manager,Self Enquiry,2,Deluxe,42.0,Unmarried,Desktop,Female,2,No,0.0
200254,No,3.0,Tier 3 City,3.0,26.0,21931.0,Small Business,3.0,Yes,Manager,Self Enquiry,2,Deluxe,29.0,Married,Mobile,Male,2,No,1.0
200255,No,1.0,Tier 1 City,3.0,,19898.0,Salaried,3.0,Yes,Manager,Self Enquiry,3,Deluxe,25.0,Divorced,Desktop,Female,3,No,1.0
200256,Yes,1.0,Tier 1 City,4.0,8.0,17593.0,Small Business,5.0,Yes,Executive,Self Enquiry,2,Basic,42.0,Married,Desktop,Female,4,No,0.0
200257,No,1.0,Tier 1 City,3.0,8.0,34436.0,Small Business,3.0,No,VP,Self Enquiry,2,King,40.0,Married,Desktop,Male,5,No,0.0
200258,No,2.0,Tier 1 City,3.0,6.0,17723.0,Salaried,3.0,Yes,Executive,Self Enquiry,3,Basic,51.0,Divorced,Desktop,Male,4,No,0.0
200259,No,1.0,Tier 1 City,4.0,35.0,18479.0,Small Business,4.0,Yes,Executive,Company Invited,3,Basic,,Single,Desktop,Male,3,Yes,2.0
200260,No,2.0,Tier 1 City,2.0,13.0,17794.0,Salaried,4.0,No,Executive,Company Invited,3,Basic,32.0,Divorced,Desktop,Male,2,No,1.0
200261,No,4.0,Tier 3 City,4.0,8.0,20249.0,Salaried,3.0,Yes,Manager,Company Invited,2,Deluxe,38.0,Divorced,Mobile,Male,5,No,1.0
200262,No,5.0,Tier 1 City,4.0,8.0,17176.0,Large Business,5.0,No,Manager,Self Enquiry,2,Deluxe,32.0,Single,Desktop,Male,4,No,1.0
200263,Yes,4.0,Tier 3 City,5.0,8.0,31872.0,Large Business,4.0,Yes,AVP,Self Enquiry,3,Super Deluxe,46.0,Divorced,Mobile,Female,5,No,2.0
200264,No,3.0,Tier 1 City,3.0,8.0,18485.0,Salaried,3.0,Yes,Executive,Self Enquiry,3,Basic,,Single,Desktop,Male,4,Yes,1.0
200265,No,3.0,Tier 3 City,4.0,8.0,21644.0,Small Business,4.0,No,Manager,Self Enquiry,3,Deluxe,29.0,Divorced,Mobile,Male,4,No,1.0
200266,No,1.0,Tier 1 City,4.0,29.0,20582.0,Small Business,3.0,Yes,Manager,Self Enquiry,3,Deluxe,31.0,Divorced,Desktop,Male,3,No,1.0
200267,No,2.0,Tier 1 City,2.0,11.0,,Salaried,5.0,Yes,Manager,Company Invited,2,Deluxe,,Married,Desktop,Male,5,No,1.0
200268,Yes,1.0,Tier 1 City,3.0,26.0,28496.0,Small Business,3.0,No,AVP,Self Enquiry,3,Super Deluxe,45.0,Divorced,Desktop,Male,3,No,0.0
200269,No,1.0,Tier 1 City,3.0,12.0,18210.0,Salaried,3.0,Yes,Executive,Self Enquiry,2,Basic,36.0,Divorced,Desktop,Male,5,No,1.0
200270,Yes,1.0,Tier 1 City,3.0,6.0,34045.0,Small Business,5.0,Yes,VP,Self Enquiry,2,King,55.0,Single,Desktop,Male,2,No,0.0
200271,Yes,2.0,Tier 1 City,3.0,35.0,26849.0,Salaried,4.0,Yes,Senior Manager,Company Invited,2,Standard,47.0,Divorced,Desktop,Male,3,Yes,0.0
200272,No,2.0,Tier 1 City,3.0,15.0,17070.0,Small Business,3.0,Yes,Executive,Self Enquiry,3,Basic,28.0,Divorced,Desktop,Male,2,No,1.0
200273,No,5.0,Tier 3 City,3.0,12.0,21502.0,Small Business,3.0,No,Manager,Self Enquiry,3,Deluxe,37.0,Divorced,Mobile,Male,3,No,0.0
200274,No,2.0,Tier 1 City,4.0,9.0,18230.0,Small Business,3.0,Yes,Executive,Self Enquiry,3,Basic,21.0,Single,Desktop,Male,5,No,1.0
200275,Yes,3.0,Tier 1 City,3.0,6.0,28603.0,Small Business,3.0,No,Senior Manager,Company Invited,1,Standard,37.0,Married,Desktop,Female,3,No,0.0
200276,No,1.0,Tier 1 City,2.0,28.0,26996.0,Salaried,4.0,Yes,Senior Manager,Self Enquiry,3,Standard,35.0,Married,Desktop,Female,5,No,1.0
200277,Yes,2.0,Tier 3 City,2.0,13.0,20605.0,Small Business,5.0,No,Manager,Self Enquiry,2,Deluxe,38.0,Married,Mobile,Female,3,No,0.0
200278,No,2.0,Tier 1 City,3.0,6.0,21397.0,Salaried,4.0,No,Manager,Company Invited,2,Deluxe,26.0,Married,Desktop,Female,5,No,1.0
200279,No,4.0,Tier 1 City,3.0,10.0,34144.0,Salaried,4.0,Yes,VP,Self Enquiry,3,King,50.0,Married,Desktop,Male,5,No,0.0
200280,Yes,4.0,Tier 1 City,3.0,9.0,32584.0,Small Business,3.0,No,AVP,Self Enquiry,2,Super Deluxe,53.0,Divorced,Desktop,Male,5,No,0.0
200281,No,2.0,Tier 3 City,3.0,6.0,19907.0,Salaried,3.0,Yes,Manager,Self Enquiry,2,Deluxe,42.0,Divorced,Mobile,Male,3,No,0.0
200282,No,2.0,Tier 3 City,3.0,,19554.0,Salaried,3.0,No,Manager,Company Invited,2,Deluxe,29.0,Single,Mobile,Male,2,No,0.0
200283,Yes,4.0,Tier 1 City,3.0,26.0,20415.0,Large Business,3.0,Yes,Manager,Self Enquiry,2,Deluxe,55.0,Divorced,Desktop,Male,2,No,1.0
200284,Yes,2.0,Tier 1 City,3.0,,19741.0,Small Business,5.0,Yes,Manager,Company Invited,2,Deluxe,26.0,Divorced,Desktop,Male,3,No,1.0
200285,No,2.0,Tier 1 City,3.0,6.0,17115.0,Salaried,3.0,Yes,Executive,Self Enquiry,2,Basic,37.0,Single,Desktop,Female,2,No,1.0
200286,Yes,4.0,Tier 1 City,3.0,30.0,18161.0,Salaried,3.0,No,Executive,Company Invited,2,Basic,44.0,Married,Desktop,Male,5,Yes,1.0
200287,No,1.0,Tier 1 City,3.0,29.0,20745.0,Salaried,3.0,No,Manager,Self Enquiry,2,Deluxe,38.0,Married,Desktop,Male,3,No,0.0
200288,Yes,3.0,Tier 1 City,3.0,22.0,17373.0,Small Business,4.0,Yes,Executive,Self Enquiry,2,Basic,26.0,Married,Desktop,Male,2,Yes,1.0
200289,No,2.0,Tier 1 City,3.0,14.0,18310.0,Salaried,3.0,No,Executive,Self Enquiry,3,Basic,28.0,Single,Desktop,Female,4,No,1.0
200290,Yes,1.0,Tier 1 City,3.0,16.0,33665.0,Salaried,5.0,No,VP,Company Invited,2,King,49.0,Single,Desktop,Female,3,No,0.0
200291,No,5.0,Tier 1 City,3.0,,19485.0,Large Business,4.0,Yes,Manager,Self Enquiry,1,Deluxe,36.0,Single,Desktop,Male,2,No,0.0
200292,No,2.0,Tier 3 City,3.0,11.0,17789.0,Small Business,4.0,No,Executive,Company Invited,2,Basic,31.0,Married,Mobile,Female,3,No,1.0
200293,Yes,2.0,Tier 3 City,4.0,10.0,20828.0,Small Business,3.0,Yes,Manager,Self Enquiry,2,Deluxe,26.0,Single,Mobile,Male,2,Yes,1.0
200294,Yes,2.0,Tier 1 City,3.0,15.0,17326.0,Small Business,3.0,No,Executive,Company Invited,2,Basic,37.0,Divorced,Desktop,Male,2,No,0.0
200295,No,6.0,Tier 3 City,3.0,32.0,28525.0,Small Business,4.0,Yes,AVP,Company Invited,3,Super Deluxe,42.0,Divorced,Mobile,Female,3,No,2.0
200296,No,2.0,Tier 1 City,3.0,9.0,16420.0,Salaried,3.0,No,Executive,Self Enquiry,2,Basic,18.0,Single,Desktop,Male,4,Yes,0.0
200297,No,1.0,Tier 3 City,3.0,22.0,23020.0,Small Business,4.0,Yes,Senior Manager,Self Enquiry,3,Standard,35.0,Divorced,Mobile,Male,2,No,2.0
200298,No,5.0,Tier 1 City,2.0,24.0,18688.0,Salaried,3.0,No,Executive,Company Invited,2,Basic,,Divorced,Desktop,Male,5,No,0.0
200299,No,6.0,Tier 1 City,5.0,8.0,20482.0,Small Business,4.0,No,Manager,Self Enquiry,2,Deluxe,51.0,Married,Desktop,Male,2,No,0.0
200300,No,2.0,Tier 3 City,3.0,8.0,31015.0,Salaried,4.0,Yes,AVP,Self Enquiry,2,Super Deluxe,41.0,Single,Mobile,Male,3,No,0.0
200301,No,2.0,Tier 3 City,4.0,16.0,16200.0,Small Business,3.0,Yes,Executive,Self Enquiry,3,Basic,18.0,Single,Mobile,Female,2,No,2.0
200302,No,1.0,Tier 1 City,2.0,22.0,20661.0,Small Business,5.0,No,Manager,Self Enquiry,3,Deluxe,28.0,Single,Desktop,Male,5,No,2.0
200303,No,5.0,Tier 3 City,2.0,13.0,21929.0,Large Business,3.0,Yes,Manager,Self Enquiry,3,Deluxe,31.0,Divorced,Mobile,Male,2,No,0.0
200304,No,1.0,Tier 1 City,2.0,6.0,24613.0,Small Business,3.0,Yes,Senior Manager,Self Enquiry,2,Standard,39.0,Married,Desktop,Male,3,No,0.0
200305,No,1.0,Tier 1 City,3.0,30.0,20674.0,Salaried,4.0,No,Manager,Company Invited,2,Deluxe,36.0,Divorced,Desktop,Female,3,No,0.0
200306,No,2.0,Tier 3 City,4.0,13.0,20484.0,Salaried,3.0,Yes,Manager,Self Enquiry,3,Deluxe,32.0,Divorced,Mobile,Male,3,No,2.0
200307,No,4.0,Tier 1 City,4.0,31.0,27061.0,Salaried,4.0,Yes,Senior Manager,Self Enquiry,2,Standard,38.0,Divorced,Desktop,Female,3,No,0.0
200308,Yes,3.0,Tier 1 City,5.0,6.0,20660.0,Salaried,3.0,Yes,Manager,Company Invited,2,Deluxe,58.0,Married,Desktop,Male,2,No,1.0
200309,Yes,1.0,Tier 1 City,3.0,,19821.0,Large Business,3.0,No,Executive,Self Enquiry,2,Basic,31.0,Divorced,Desktop,Male,4,No,1.0
200310,No,4.0,Tier 2 City,4.0,8.0,21410.0,Salaried,5.0,No,Manager,Self Enquiry,3,Deluxe,31.0,Divorced,Mobile,Male,3,No,1.0
200311,No,2.0,Tier 1 City,3.0,13.0,20210.0,Salaried,5.0,Yes,Senior Manager,Company Invited,3,Standard,45.0,Married,Desktop,Male,2,No,2.0
200312,Yes,1.0,Tier 1 City,3.0,8.0,17695.0,Salaried,3.0,Yes,Executive,Self Enquiry,2,Basic,31.0,Married,Desktop,Male,4,No,1.0
200313,No,7.0,Tier 1 City,3.0,11.0,26878.0,Salaried,4.0,Yes,Senior Manager,Company Invited,3,Standard,33.0,Divorced,Desktop,Female,3,No,2.0
200314,Yes,2.0,Tier 1 City,3.0,16.0,32068.0,Small Business,5.0,Yes,AVP,Self Enquiry,2,Super Deluxe,39.0,Divorced,Desktop,Male,3,No,1.0
200315,No,1.0,Tier 1 City,3.0,16.0,17455.0,Salaried,3.0,No,Executive,Company Invited,2,Basic,43.0,Single,Desktop,Female,5,No,1.0
200316,Yes,1.0,Tier 1 City,4.0,6.0,28964.0,Large Business,3.0,Yes,AVP,Self Enquiry,2,Super Deluxe,49.0,Single,Desktop,Female,3,No,0.0
200317,No,3.0,Tier 1 City,,14.0,19941.0,Small Business,4.0,Yes,Manager,Self Enquiry,2,Deluxe,52.0,Divorced,Desktop,Male,2,Yes,1.0
200318,Yes,2.0,Tier 1 City,3.0,11.0,17478.0,Salaried,4.0,No,Executive,Self Enquiry,2,Basic,27.0,Single,Desktop,Female,3,No,1.0
200319,Yes,2.0,Tier 3 City,4.0,14.0,20228.0,Large Business,4.0,Yes,Manager,Self Enquiry,3,Deluxe,32.0,Divorced,Mobile,Female,2,No,0.0
200320,Yes,2.0,Tier 3 City,3.0,,,Salaried,3.0,Yes,Manager,Self Enquiry,3,Deluxe,27.0,Single,Mobile,Male,4,No,2.0
200321,No,5.0,Tier 3 City,3.0,13.0,22547.0,Small Business,3.0,No,Manager,Self Enquiry,3,Deluxe,31.0,Married,Mobile,Male,2,No,0.0
200322,No,1.0,Tier 1 City,,8.0,20055.0,Small Business,3.0,Yes,Manager,Self Enquiry,3,Deluxe,32.0,Single,Desktop,Female,3,No,2.0
